duration,date,subjectcode,Abacus,Abanet,Abanga,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,Acidly,Acinus,Acnode,Acrasy,Acrisy,Acrita,Acrity,Across,Action,Acture,Acuity,Acumen,Adarce,Adatis,Adders,Addice,Addict,Adesmy,Adipsy,Admins,Adnoun,Adobes,Adonai,Adonic,Adonis,Adorer,Advent,Adverb,Advice,Adviso,Adward,Adytum,Aedile,Aeneid,b,c,d,comments,condition
292,4/28/20 16:45,R_10POcmOcqd0Qc7K,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
219,4/28/20 16:48,R_bpH4NPYWLtxJV3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,N/A,5
216,4/28/20 16:49,R_O9y80pr8yBSocnL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,2,,,,,,,,,,,,,,,no,6
113,4/28/20 16:53,R_1mVEFUhmdRSq9sQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
230,4/28/20 16:54,R_1rqV3oElIN1uarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
213,4/28/20 16:55,R_22PINVfTETjwmhq,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
138,4/28/20 16:57,R_31gVvuMwfYHIYbC,,,,,,,,,,,,,,,,,,,,,,21,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
276,4/28/20 17:02,R_1dNe3d46vGvR5yM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,7,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
260,4/28/20 17:09,R_Qfxd6D0o9WeiAmZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,No,7
156,4/28/20 17:09,R_3p9EHboG1bDE6Mk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,20,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,no,5
205,4/28/20 17:10,R_2X7DJ5CZwcVnTF0,,,,,,,,,,,,,,,,,,,,,,19,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
273,4/28/20 17:12,R_6tZC5rzALpUQ4N3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
179,4/28/20 17:17,R_1FG0pU3My2iQKtJ,3,20,20,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
175,4/28/20 17:22,R_24k5ggkS8R9Cf81,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some of the questions were worded strangely.  ,2
350,4/28/20 17:31,R_pzLwaVMCLjgaJrz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,20,0,0,0,3,,,,,,,,,,,,,,,Nobody can determine if the other people will lie and still use the new gun,6
368,4/28/20 17:35,R_25F78ihdls9HLlT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,Why would he need to kill more pheasants quickly?,6
723,4/28/20 17:35,R_1F3OP4o9QWOfXIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
294,4/28/20 17:36,R_2rOAtL6983db0rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,20,5,0,0,3,This is a very wordy way to present a tragedy of the commons scenario. ,8
231,4/28/20 17:37,R_Tc4G86cIJC5UT29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,20,0,0,0,3,,,,,,,,whether or not the other people were telling the truth,7
285,4/28/20 17:42,R_2c7V1L4HwmBR8YU,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I kept wondering if the story was going to change.,2
201,4/28/20 17:45,R_3PZdNmx7CwiwV3C,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I wasn't sure about the how many people would ""actually"" use it. based only on the story, 0 other than JOhn, but in reality probably more. ",9
241,4/28/20 17:45,R_3MhbjtdDGwL39Fj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
283,4/28/20 17:57,R_2CwgOPI5GH71hCa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No ,4
186,4/28/20 17:58,R_1jU2MSLaqlWC3xD,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing was unclear,10
245,4/28/20 18:05,R_2QhACqelPYZy9GJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
322,4/28/20 18:06,R_3egGportbojDVpS,0,2,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,1
1039,4/28/20 18:06,R_u2LnKMZm6CpizWp,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No. Survey was easy to understand ,1
259,4/28/20 18:07,R_3htCgq5veGAKozU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
378,4/28/20 18:11,R_2Xj3heCABH1IXdx,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not yet,10
353,4/28/20 18:12,R_3HZkOkTQudtr7a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,4
184,4/28/20 18:17,R_2bO858NKIhEBftE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
425,4/28/20 18:19,R_DwTkXHJWNKqGz4t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,nope,7
213,4/28/20 18:23,R_1Ny8hD51m5lZSSw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
137,4/28/20 18:24,R_2b1Ml58hCB2ILDY,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
406,4/28/20 18:30,R_V522EfnrkqV8vux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was John 1 of 20 people or 1 of 21 people, because it said that he talked to all 20 people. Does that number include himself?",3
383,4/28/20 18:30,R_3scdcX2VJ6hiUdB,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
284,4/28/20 18:37,R_1F3cQRnfMsIKfqS,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
204,4/28/20 18:41,R_25NNPrvRh3pt6v0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,no,7
236,4/28/20 18:41,R_1gOXiP14dSngrls,0,20,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
196,4/28/20 18:43,R_1CJzVYA0mfJimId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,No,6
184,4/28/20 18:44,R_bjy9a6FYylEVUgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,no,5
279,4/28/20 18:45,R_22RMBN3QkSriTjD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,no,6
107,4/28/20 18:53,R_cDgp1ihsIejPXYB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,no,7
203,4/28/20 18:58,R_2a8NBCrYjOZXalu,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
142,4/28/20 19:05,R_3CT5y8AzTOJbXYG,,,,,,,,,,,,,,,20,3,20,20,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
276,4/28/20 19:09,R_1M0SmSE5fs4YT49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
163,4/28/20 19:09,R_3fH9rTRVMSDtHF2,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
223,4/28/20 19:11,R_33jTLEwtzuO33qS,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,1
599,4/28/20 19:19,R_1l6oeweOSzZ4e1z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,2,I was not sure if it was mandatory that only three people could use the special knife or if it was just consideration for the other familys and the town of Stonyville ,8
231,4/28/20 19:19,R_1rJu5nkKC1sMfWt,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
287,4/28/20 19:21,R_r6yht2NX96zhmmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,"No, it was not confusing at all.",5
137,4/28/20 19:22,R_2f0xB1YJCWNJgqq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,20,0,1,0,3,no,8
174,4/28/20 19:22,R_1P7700jid7GBsGd,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
218,4/28/20 19:25,R_1NxI7SrHscEoqk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,6
345,4/28/20 19:26,R_9vjYgxOjfjLrWLL,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9
357,4/28/20 19:27,R_1IuuU25a8xiPX6J,0,20,21,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
136,4/28/20 19:30,R_3jSP5bnNhyBCoTv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,10,1,1,1,,,,,,,,no,7
198,4/28/20 19:36,R_Wd0YL2LoD7Ev2kF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,Not at this time,6
422,4/28/20 19:38,R_2vcEHgXIpxrgV0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,21,0,1,0,2,,,,,,,,"Not really, no.",7
223,4/28/20 19:43,R_31mzkzzHG1gRfCj,20,20,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
1089,4/28/20 19:45,R_O1m8njK9C8ITyk9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
86,4/28/20 19:49,R_tMWChJvSYPPXyox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4
368,4/28/20 19:49,R_2WS8PTd8x2Yz15Y,,,,,,,,0,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
401,4/28/20 19:50,R_1PZYHl2zx1uCQDN,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was pretty clear. ,10
122,4/28/20 19:52,R_s6gCAQay9zSbmxP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,0,1,0,3,No,8
562,4/28/20 20:06,R_1C9N6C9m7Yb0KRJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A few of the questions. Like if anyone would know if John was using the traps, because the shop owner would know, but nobody else would. ",3
201,4/28/20 20:06,R_qUAx8pROg4NbqEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
160,4/28/20 20:09,R_3Oe2uBz0kwLHVoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,No,8
412,4/28/20 20:12,R_3ksLQL9AvPHMg6c,,,,,,,,,,,,,,,20,20,20,20,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
112,4/28/20 20:12,R_2ctuZzdqihOcmFr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
179,4/28/20 20:13,R_2tbPQFujhSfyrt6,,,,,,,,,,,,,,,,,,,,,,8,5,8,10,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noting,10
137,4/28/20 20:14,R_3PQRNPN7JVSLOGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,No,6
236,4/28/20 20:19,R_2uvsWcKDNgxZ0Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
423,4/28/20 20:19,R_2Qtg8hI9UqJz2Oj,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2
173,4/28/20 20:20,R_24nLMoSVPW3O7gM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,How many people said they would use the new knife.,7
264,4/28/20 20:25,R_3M3Dwv2NnRvMjNe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
156,4/28/20 20:27,R_2Ebh2GRxK3OEe8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,3,0,1,2,No. ,8
127,4/28/20 20:33,R_Qac9b0I4ZCEHtKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,7,0,1,0,3,,,,,,,,,,,,,,,that all answers must be numbers,6
222,4/28/20 20:35,R_1N4UdKIM15JfuKn,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
235,4/28/20 20:37,R_PCzO7NCdl4daplT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
253,4/28/20 20:38,R_2feT5DEHWtavYJ6,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,2
205,4/28/20 20:42,R_1dALhtEY8lAwxE0,,,,,,,,,,,,,,,0,20,20,10,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,9
296,4/28/20 20:44,R_vugs9scMzAm0S41,,,,,,,,,,,,,,,,,,,,,,3,7,20,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
245,4/28/20 20:45,R_2rll2dhfWeayVDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
201,4/28/20 20:51,R_3g8exLMKBqcIhkL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
460,4/28/20 20:51,R_10pDMhHwarSSopX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,0,1,0,3,,,,,,,,NO,7
148,4/28/20 20:52,R_31ipZOi87SVaUJN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,No,7
283,4/28/20 20:53,R_RDXzsYWettBivn3,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
439,4/28/20 20:56,R_2cBnSgATNmL8oq4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,2,It seemed like it had an underlying message ,8
166,4/28/20 20:57,R_1gM9lGKN16hFthD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,no,6
285,4/28/20 20:58,R_28GMfzS6DtmrHXK,,,,,,,,,,,,,,,0,19,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the first question on the first page had no clear answer.  there were lots of assumptions to make,9
296,4/28/20 20:59,R_dcJo2xbTy14Vhsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
206,4/28/20 21:03,R_1EaJXD13m4Zjgyb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
191,4/28/20 21:12,R_Tk38nhc3bffHBN7,0,19,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
318,4/28/20 21:16,R_3h3CFbSXmtKjWBZ,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,1
309,4/28/20 21:17,R_4OvCVf85QRnka2t,,,,,,,,,,,,,,,,,,,,,,0,2,27,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes! The comprehension questions were not in the story! Nothing was concrete. ,10
287,4/28/20 21:24,R_1IRVzdqefHWIryo,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,9
261,4/28/20 21:26,R_2ahIgindDFgYYUs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
148,4/28/20 21:26,R_3Eg7bmffSq0sDXD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,2,,,,,,,,no,7
252,4/28/20 21:29,R_2xzdCPLAfPkqYxC,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
221,4/28/20 21:29,R_0cGQtHcOV2haK41,,,,,,,,20,0,20,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
219,4/28/20 21:47,R_3itolvAd50L2NDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,No,5
280,4/28/20 21:49,R_URD5hgOO5dCf9br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,3,no,8
347,4/28/20 21:53,R_2rMFDZPuksHhaij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,4
116,4/28/20 22:06,R_28YbgENiM3iOPMv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3
1664,4/28/20 22:21,R_3sbRwZl5FgjiZaR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,200,150,300,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,4
365,4/28/20 22:28,R_Uz09jADtzhKVgoF,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2
207,4/28/20 22:37,R_1pyQ7TXnrgQcrn8,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1
2946,4/28/20 22:44,R_3dYDfCxct62sKe0,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10
372,4/28/20 22:45,R_1MX2S4esyMfse9E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,no,5
394,4/28/20 22:50,R_1rDhq8vjPDuCBul,,,,,,,,,,,,,,,20,6,20,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a bit confusing ,9
163,4/28/20 22:51,R_3GrkUpOOmBLBxle,0,20,20,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No issues,1
229,4/28/20 23:02,R_1IoyGvgfLXv7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,20,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,No,5
128,4/28/20 23:03,R_SAGkqeCKFymSiyZ,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,10
274,4/28/20 23:07,R_3emgwgFVhFrHErC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,3
4494,4/28/20 23:12,R_2CghTthu7GMxNar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,20,20,1,0,3,,,,,,,,,,,,,,,very clear,6
1249,4/28/20 23:14,R_2U64HURTenLrqy8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,3,1,0,3,No. The story was very clear and i had no problem understanding it.,8
260,4/28/20 23:16,R_1obbIKcASHgKbC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4
162,4/28/20 23:47,R_4GUuVAjFVA7Sipr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,20,0,1,0,2,,,,,,,,No,7
